n,max_load,rounds,
100000,4,2820,
100000,4,2818,
100000,4,2816,
100000,3,2814,
100000,4,2812,
100000,3,2810,
100000,4,2808,
100000,3,2806,
100000,3,2804,
100000,3,2802,
100000,3,2800,
100000,4,2798,
100000,4,2796,
100000,3,2794,
100000,3,2792,
100000,3,2790,
100000,3,2788,
100000,3,2786,
100000,4,2784,
100000,3,2782,
100000,3,2780,
100000,4,2778,
100000,4,2776,
100000,4,2774,
100000,3,2772,
100000,4,2770,
100000,3,2768,
100000,3,2766,
100000,3,2764,
100000,3,2762,
100000,3,2760,
100000,3,2758,
100000,3,2756,
100000,4,2754,
100000,4,2752,
100000,4,2750,
100000,4,2748,
100000,4,2746,
100000,3,2744,
100000,3,2742,
100000,3,2740,
100000,3,2738,
100000,4,2736,
100000,3,2734,
100000,3,2732,
100000,3,2730,
100000,3,2728,
100000,4,2726,
100000,4,2724,
100000,3,2722,
100000,3,2720,
100000,4,2718,
100000,4,2716,
100000,3,2714,
100000,3,2712,
100000,4,2710,
100000,3,2708,
100000,3,2706,
100000,3,2704,
100000,3,2702,
100000,4,2700,
100000,3,2698,
100000,3,2696,
100000,4,2694,
100000,4,2692,
100000,4,2690,
100000,3,2688,
100000,3,2686,
100000,3,2684,
100000,3,2682,
100000,4,2680,
100000,4,2678,
100000,4,2676,
100000,3,2674,
100000,3,2672,
100000,3,2670,
100000,3,2668,
100000,4,2666,
100000,4,2664,
100000,4,2662,
100000,3,2660,
100000,3,2658,
100000,3,2656,
100000,4,2654,
100000,4,2652,
100000,3,2650,
100000,4,2648,
100000,4,2646,
100000,4,2644,
100000,3,2642,
100000,3,2640,
100000,3,2638,
100000,3,2636,
100000,4,2634,
100000,3,2632,
100000,4,2630,
100000,3,2628,
100000,4,2626,
100000,3,2624,
100000,3,2622,
100000,3,2620,
100000,4,2618,
100000,3,2616,
100000,4,2614,
100000,4,2612,
100000,3,2610,
100000,3,2608,
100000,4,2606,
100000,4,2604,
100000,4,2602,
100000,4,2600,
100000,4,2598,
100000,3,2596,
100000,4,2594,
100000,3,2592,
100000,4,2590,
100000,4,2588,
100000,3,2586,
100000,3,2584,
100000,3,2582,
100000,4,2580,
100000,3,2578,
100000,4,2576,
100000,4,2574,
100000,3,2572,
100000,4,2570,
100000,4,2568,
100000,3,2566,
100000,3,2564,
100000,3,2562,
100000,3,2560,
100000,3,2558,
100000,3,2556,
100000,3,2554,
100000,3,2552,
100000,3,2550,
100000,4,2548,
100000,4,2546,
100000,3,2544,
100000,3,2542,
100000,3,2540,
100000,3,2538,
100000,3,2536,
100000,4,2534,
100000,4,2532,
100000,4,2530,
100000,3,2528,
100000,4,2526,
100000,4,2524,
100000,3,2522,
100000,4,2520,
100000,4,2518,
100000,4,2516,
100000,3,2514,
100000,4,2512,
100000,3,2510,
100000,3,2508,
100000,4,2506,
100000,4,2504,
100000,3,2502,
100000,3,2500,
100000,3,2498,
100000,4,2496,
100000,3,2494,
100000,3,2492,
100000,3,2490,
100000,4,2488,
100000,3,2486,
100000,3,2484,
100000,3,2482,
100000,3,2480,
100000,4,2478,
100000,4,2476,
100000,3,2474,
100000,4,2472,
100000,3,2470,
100000,4,2468,
100000,4,2466,
100000,3,2464,
100000,3,2462,
100000,3,2460,
100000,4,2458,
100000,3,2456,
100000,3,2454,
100000,4,2452,
100000,4,2450,
100000,4,2448,
100000,3,2446,
100000,4,2444,
100000,4,2442,
100000,4,2440,
100000,4,2438,
100000,4,2436,
100000,3,2434,
100000,4,2432,
100000,4,2430,
100000,4,2428,
100000,3,2426,
100000,4,2424,
100000,4,2422,
100000,4,2420,
100000,4,2418,
100000,4,2416,
100000,3,2414,
100000,3,2412,
100000,3,2410,
100000,3,2408,
100000,3,2406,
100000,3,2404,
100000,3,2402,
100000,4,2400,
100000,4,2398,
100000,3,2396,
100000,3,2394,
100000,4,2392,
100000,3,2390,
100000,4,2388,
100000,3,2386,
100000,3,2384,
100000,3,2382,
100000,3,2380,
100000,3,2378,
100000,4,2376,
100000,3,2374,
100000,4,2372,
100000,3,2370,
100000,4,2368,
100000,4,2366,
100000,3,2364,
100000,4,2362,
100000,3,2360,
100000,4,2358,
100000,3,2356,
100000,4,2354,
100000,3,2352,
100000,4,2350,
100000,3,2348,
100000,3,2346,
100000,3,2344,
100000,4,2342,
100000,3,2340,
100000,4,2338,
100000,4,2336,
100000,4,2334,
100000,3,2332,
100000,4,2330,
100000,3,2328,
100000,3,2326,
100000,3,2324,
100000,4,2322,
100000,4,2320,
100000,4,2318,
100000,4,2316,
100000,3,2314,
100000,4,2312,
100000,3,2310,
100000,4,2308,
100000,3,2306,
100000,3,2304,
100000,3,2302,
100000,3,2300,
100000,4,2298,
100000,3,2296,
100000,3,2294,
100000,3,2292,
100000,3,2290,
100000,4,2288,
100000,4,2286,
100000,4,2284,
100000,4,2282,
100000,3,2280,
100000,3,2278,
100000,3,2276,
100000,4,2274,
100000,3,2272,
100000,4,2270,
100000,4,2268,
100000,3,2266,
100000,4,2264,
100000,3,2262,
100000,3,2260,
100000,3,2258,
100000,4,2256,
100000,4,2254,
100000,3,2252,
100000,3,2250,
100000,3,2248,
100000,4,2246,
100000,4,2244,
100000,4,2242,
100000,4,2240,
100000,3,2238,
100000,4,2236,
100000,4,2234,
100000,3,2232,
100000,3,2230,
100000,4,2228,
100000,4,2226,
100000,3,2224,
100000,3,2222,
100000,4,2220,
100000,3,2218,
100000,4,2216,
100000,3,2214,
100000,4,2212,
100000,3,2210,
100000,4,2208,
100000,3,2206,
100000,4,2204,
100000,4,2202,
100000,4,2200,
100000,3,2198,
100000,3,2196,
100000,3,2194,
100000,4,2192,
100000,3,2190,
100000,3,2188,
100000,4,2186,
100000,3,2184,
100000,4,2182,
100000,3,2180,
100000,3,2178,
100000,3,2176,
100000,4,2174,
100000,4,2172,
100000,4,2170,
100000,4,2168,
100000,4,2166,
100000,4,2164,
100000,3,2162,
100000,3,2160,
100000,4,2158,
100000,3,2156,
100000,3,2154,
100000,4,2152,
100000,4,2150,
100000,3,2148,
100000,3,2146,
100000,4,2144,
100000,3,2142,
100000,4,2140,
100000,3,2138,
100000,4,2136,
100000,3,2134,
100000,3,2132,
100000,3,2130,
100000,4,2128,
100000,4,2126,
100000,3,2124,
100000,4,2122,
100000,3,2120,
100000,3,2118,
100000,4,2116,
100000,3,2114,
100000,3,2112,
100000,4,2110,
100000,3,2108,
100000,3,2106,
100000,4,2104,
100000,4,2102,
100000,3,2100,
100000,3,2098,
100000,3,2096,
100000,3,2094,
100000,3,2092,
100000,4,2090,
100000,4,2088,
100000,4,2086,
100000,3,2084,
100000,4,2082,
100000,3,2080,
100000,3,2078,
100000,3,2076,
100000,3,2074,
100000,3,2072,
100000,3,2070,
100000,3,2068,
100000,4,2066,
100000,4,2064,
100000,4,2062,
100000,3,2060,
100000,3,2058,
100000,3,2056,
100000,4,2054,
100000,3,2052,
100000,3,2050,
100000,4,2048,
100000,3,2046,
100000,4,2044,
100000,4,2042,
100000,4,2040,
100000,3,2038,
100000,3,2036,
100000,4,2034,
100000,3,2032,
100000,4,2030,
100000,4,2028,
100000,4,2026,
100000,4,2024,
100000,3,2022,
100000,4,2020,
100000,3,2018,
100000,3,2016,
100000,3,2014,
100000,3,2012,
100000,4,2010,
100000,3,2008,
100000,3,2006,
100000,3,2004,
100000,4,2002,
100000,4,2000,
100000,4,1998,
100000,4,1996,
100000,3,1994,
100000,3,1992,
100000,3,1990,
100000,4,1988,
100000,3,1986,
100000,3,1984,
100000,4,1982,
100000,3,1980,
100000,4,1978,
100000,3,1976,
100000,4,1974,
100000,3,1972,
100000,4,1970,
100000,4,1968,
100000,3,1966,
100000,3,1964,
100000,4,1962,
100000,3,1960,
100000,3,1958,
100000,3,1956,
100000,4,1954,
100000,3,1952,
100000,4,1950,
100000,4,1948,
100000,4,1946,
100000,4,1944,
100000,4,1942,
100000,4,1940,
100000,4,1938,
100000,4,1936,
100000,3,1934,
100000,3,1932,
100000,3,1930,
100000,4,1928,
100000,3,1926,
100000,3,1924,
100000,4,1922,
100000,4,1920,
100000,4,1918,
100000,3,1916,
100000,4,1914,
100000,4,1912,
100000,3,1910,
100000,3,1908,
100000,3,1906,
100000,4,1904,
100000,4,1902,
100000,3,1900,
100000,4,1898,
100000,4,1896,
100000,3,1894,
100000,3,1892,
100000,3,1890,
100000,3,1888,
100000,4,1886,
100000,3,1884,
100000,3,1882,
100000,3,1880,
100000,4,1878,
100000,3,1876,
100000,3,1874,
100000,3,1872,
100000,4,1870,
100000,4,1868,
100000,3,1866,
100000,4,1864,
100000,4,1862,
100000,4,1860,
100000,4,1858,
100000,3,1856,
100000,3,1854,
100000,3,1852,
100000,3,1850,
100000,4,1848,
100000,4,1846,
100000,4,1844,
100000,4,1842,
100000,3,1840,
100000,3,1838,
100000,4,1836,
100000,4,1834,
100000,4,1832,
100000,3,1830,
100000,4,1828,
100000,4,1826,
100000,3,1824,
100000,4,1822,
100000,3,1820,
100000,3,1818,
100000,3,1816,
100000,4,1814,
100000,4,1812,
100000,3,1810,
100000,3,1808,
100000,3,1806,
100000,3,1804,
100000,4,1802,
100000,4,1800,
100000,4,1798,
100000,4,1796,
100000,3,1794,
100000,3,1792,
100000,3,1790,
100000,4,1788,
100000,4,1786,
100000,3,1784,
100000,4,1782,
100000,3,1780,
100000,3,1778,
100000,4,1776,
100000,4,1774,
100000,3,1772,
100000,4,1770,
100000,4,1768,
100000,3,1766,
100000,3,1764,
100000,3,1762,
100000,3,1760,
100000,3,1758,
100000,4,1756,
100000,4,1754,
100000,4,1752,
100000,4,1750,
100000,4,1748,
100000,3,1746,
100000,4,1744,
100000,3,1742,
100000,4,1740,
100000,3,1738,
100000,3,1736,
100000,4,1734,
100000,3,1732,
100000,3,1730,
100000,4,1728,
100000,3,1726,
100000,3,1724,
100000,3,1722,
100000,3,1720,
100000,4,1718,
100000,3,1716,
100000,3,1714,
100000,3,1712,
100000,4,1710,
100000,3,1708,
100000,4,1706,
100000,4,1704,
100000,4,1702,
100000,3,1700,
100000,4,1698,
100000,4,1696,
100000,3,1694,
100000,3,1692,
100000,3,1690,
100000,3,1688,
100000,4,1686,
100000,3,1684,
100000,4,1682,
100000,4,1680,
100000,4,1678,
100000,4,1676,
100000,3,1674,
100000,4,1672,
100000,3,1670,
100000,4,1668,
100000,3,1666,
100000,3,1664,
100000,3,1662,
100000,3,1660,
100000,3,1658,
100000,3,1656,
100000,4,1654,
100000,3,1652,
100000,4,1650,
100000,3,1648,
100000,3,1646,
100000,4,1644,
100000,3,1642,
100000,4,1640,
100000,3,1638,
100000,4,1636,
100000,3,1634,
100000,3,1632,
100000,4,1630,
100000,3,1628,
100000,3,1626,
100000,4,1624,
100000,3,1622,
100000,3,1620,
100000,4,1618,
100000,3,1616,
100000,3,1614,
100000,3,1612,
100000,4,1610,
100000,4,1608,
100000,3,1606,
100000,3,1604,
100000,3,1602,
100000,4,1600,
100000,3,1598,
100000,3,1596,
100000,3,1594,
100000,3,1592,
100000,4,1590,
100000,4,1588,
100000,3,1586,
100000,3,1584,
100000,4,1582,
100000,3,1580,
100000,3,1578,
100000,3,1576,
100000,4,1574,
100000,4,1572,
100000,3,1570,
100000,4,1568,
100000,3,1566,
100000,4,1564,
100000,3,1562,
100000,3,1560,
100000,3,1558,
100000,3,1556,
100000,3,1554,
100000,4,1552,
100000,4,1550,
100000,4,1548,
100000,3,1546,
100000,3,1544,
100000,4,1542,
100000,4,1540,
100000,3,1538,
100000,3,1536,
100000,3,1534,
100000,3,1532,
100000,3,1530,
100000,3,1528,
100000,4,1526,
100000,4,1524,
100000,3,1522,
100000,4,1520,
100000,4,1518,
100000,4,1516,
100000,4,1514,
100000,4,1512,
100000,4,1510,
100000,4,1508,
100000,3,1506,
100000,4,1504,
100000,3,1502,
100000,4,1500,
100000,3,1498,
100000,3,1496,
100000,3,1494,
100000,4,1492,
100000,4,1490,
100000,3,1488,
100000,4,1486,
100000,4,1484,
100000,4,1482,
100000,4,1480,
100000,3,1478,
100000,3,1476,
100000,4,1474,
100000,4,1472,
100000,4,1470,
100000,3,1468,
100000,3,1466,
100000,3,1464,
100000,4,1462,
100000,4,1460,
100000,4,1458,
100000,4,1456,
100000,4,1454,
100000,3,1452,
100000,4,1450,
100000,4,1448,
100000,3,1446,
100000,3,1444,
100000,3,1442,
100000,3,1440,
100000,4,1438,
100000,4,1436,
100000,3,1434,
100000,4,1432,
100000,4,1430,
100000,3,1428,
100000,3,1426,
100000,4,1424,
100000,3,1422,
100000,4,1420,
100000,3,1418,
100000,4,1416,
100000,4,1414,
100000,4,1412,
100000,3,1410,
100000,3,1408,
100000,3,1406,
100000,3,1404,
100000,4,1402,
100000,4,1400,
100000,3,1398,
100000,4,1396,
100000,4,1394,
100000,3,1392,
100000,4,1390,
100000,4,1388,
100000,4,1386,
100000,4,1384,
100000,4,1382,
100000,3,1380,
100000,3,1378,
100000,3,1376,
100000,3,1374,
100000,3,1372,
100000,3,1370,
100000,3,1368,
100000,4,1366,
100000,3,1364,
100000,4,1362,
100000,4,1360,
100000,4,1358,
100000,4,1356,
100000,3,1354,
100000,3,1352,
100000,3,1350,
100000,3,1348,
100000,4,1346,
100000,4,1344,
100000,4,1342,
100000,3,1340,
100000,4,1338,
100000,3,1336,
100000,3,1334,
100000,3,1332,
100000,4,1330,
100000,3,1328,
100000,4,1326,
100000,4,1324,
100000,4,1322,
100000,3,1320,
100000,3,1318,
100000,4,1316,
100000,3,1314,
100000,4,1312,
100000,4,1310,
100000,4,1308,
100000,4,1306,
100000,4,1304,
100000,4,1302,
100000,3,1300,
100000,3,1298,
100000,3,1296,
100000,4,1294,
100000,3,1292,
100000,3,1290,
100000,4,1288,
100000,3,1286,
100000,3,1284,
100000,4,1282,
100000,4,1280,
100000,3,1278,
100000,4,1276,
100000,3,1274,
100000,3,1272,
100000,3,1270,
100000,3,1268,
100000,4,1266,
100000,4,1264,
100000,4,1262,
100000,3,1260,
100000,3,1258,
100000,4,1256,
100000,3,1254,
100000,4,1252,
100000,3,1250,
100000,4,1248,
100000,4,1246,
100000,3,1244,
100000,4,1242,
100000,3,1240,
100000,3,1238,
100000,3,1236,
100000,3,1234,
100000,4,1232,
100000,4,1230,
100000,3,1228,
100000,4,1226,
100000,3,1224,
100000,3,1222,
100000,4,1220,
100000,3,1218,
100000,4,1216,
100000,3,1214,
100000,3,1212,
100000,4,1210,
100000,4,1208,
100000,4,1206,
100000,3,1204,
100000,3,1202,
100000,3,1200,
100000,3,1198,
100000,3,1196,
100000,3,1194,
100000,3,1192,
100000,4,1190,
100000,3,1188,
100000,4,1186,
100000,3,1184,
100000,3,1182,
100000,3,1180,
100000,4,1178,
100000,3,1176,
100000,3,1174,
100000,4,1172,
100000,3,1170,
100000,4,1168,
100000,3,1166,
100000,3,1164,
100000,3,1162,
100000,3,1160,
100000,4,1158,
100000,3,1156,
100000,4,1154,
100000,3,1152,
100000,4,1150,
100000,3,1148,
100000,3,1146,
100000,4,1144,
100000,3,1142,
100000,4,1140,
100000,3,1138,
100000,4,1136,
100000,4,1134,
100000,3,1132,
100000,3,1130,
100000,4,1128,
100000,4,1126,
100000,3,1124,
100000,4,1122,
100000,3,1120,
100000,4,1118,
100000,4,1116,
100000,4,1114,
100000,4,1112,
100000,4,1110,
100000,4,1108,
100000,4,1106,
100000,3,1104,
100000,4,1102,
100000,3,1100,
100000,4,1098,
100000,3,1096,
100000,3,1094,
100000,3,1092,
100000,3,1090,
100000,3,1088,
100000,3,1086,
100000,3,1084,
100000,3,1082,
100000,3,1080,
100000,3,1078,
100000,3,1076,
100000,3,1074,
100000,3,1072,
100000,4,1070,
100000,3,1068,
100000,3,1066,
100000,4,1064,
100000,3,1062,
100000,4,1060,
100000,4,1058,
100000,3,1056,
100000,4,1054,
100000,4,1052,
100000,3,1050,
100000,4,1048,
100000,3,1046,
100000,4,1044,
100000,4,1042,
100000,4,1040,
100000,4,1038,
100000,3,1036,
100000,4,1034,
100000,4,1032,
100000,3,1030,
100000,4,1028,
100000,4,1026,
100000,3,1024,
100000,4,1022,
100000,3,1020,
100000,3,1018,
100000,4,1016,
100000,4,1014,
100000,3,1012,
100000,3,1010,
100000,4,1008,
100000,4,1006,
100000,4,1004,
100000,3,1002,
100000,4,1000,
100000,4,998,
100000,4,996,
100000,4,994,
100000,3,992,
100000,4,990,
100000,4,988,
100000,4,986,
100000,4,984,
100000,3,982,
100000,3,980,
100000,4,978,
100000,4,976,
100000,4,974,
100000,3,972,
100000,3,970,
100000,3,968,
100000,3,966,
100000,4,964,
100000,4,962,
100000,3,960,
100000,4,958,
100000,3,956,
100000,3,954,
100000,3,952,
100000,3,950,
100000,4,948,
100000,4,946,
100000,4,944,
100000,3,942,
100000,3,940,
100000,4,938,
100000,3,936,
100000,3,934,
100000,4,932,
100000,3,930,
100000,3,928,
100000,3,926,
100000,3,924,
100000,3,922,
100000,4,920,
100000,4,918,
100000,3,916,
100000,3,914,
100000,4,912,
100000,3,910,
100000,4,908,
100000,4,906,
100000,3,904,
100000,4,902,
100000,4,900,
100000,4,898,
100000,3,896,
100000,4,894,
100000,4,892,
100000,3,890,
100000,4,888,
100000,3,886,
100000,3,884,
100000,4,882,
100000,3,880,
100000,4,878,
100000,3,876,
100000,4,874,
100000,3,872,
100000,4,870,
100000,4,868,
100000,3,866,
100000,4,864,
100000,4,862,
100000,3,860,
100000,4,858,
100000,3,856,
100000,4,854,
100000,3,852,
100000,4,850,
100000,3,848,
100000,3,846,
100000,4,844,
100000,4,842,
100000,3,840,
100000,3,838,
100000,4,836,
100000,3,834,
100000,3,832,
100000,4,830,
100000,4,828,
100000,4,826,
100000,3,824,
100000,3,822,
100000,3,820,
100000,4,818,
100000,3,816,
100000,4,814,
100000,3,812,
100000,3,810,
100000,4,808,
100000,3,806,
100000,3,804,
100000,4,802,
100000,3,800,
100000,3,798,
100000,4,796,
100000,4,794,
100000,4,792,
100000,4,790,
100000,4,788,
100000,3,786,
100000,4,784,
100000,3,782,
100000,4,780,
100000,4,778,
100000,4,776,
100000,4,774,
100000,3,772,
100000,3,770,
100000,3,768,
100000,3,766,
100000,4,764,
100000,4,762,
100000,4,760,
100000,4,758,
100000,3,756,
100000,4,754,
100000,3,752,
100000,3,750,
100000,3,748,
100000,3,746,
100000,4,744,
100000,3,742,
100000,4,740,
100000,3,738,
100000,3,736,
100000,4,734,
100000,3,732,
100000,3,730,
100000,4,728,
100000,4,726,
100000,4,724,
100000,4,722,
100000,4,720,
100000,3,718,
100000,4,716,
100000,3,714,
100000,3,712,
100000,4,710,
100000,4,708,
100000,3,706,
100000,3,704,
100000,3,702,
100000,3,700,
100000,3,698,
100000,3,696,
100000,3,694,
100000,3,692,
100000,3,690,
100000,3,688,
100000,3,686,
100000,3,684,
100000,3,682,
100000,4,680,
100000,3,678,
100000,4,676,
100000,3,674,
100000,3,672,
100000,4,670,
100000,4,668,
100000,3,666,
100000,3,664,
100000,3,662,
100000,4,660,
100000,3,658,
100000,4,656,
100000,4,654,
100000,4,652,
100000,3,650,
100000,3,648,
100000,3,646,
100000,3,644,
100000,4,642,
100000,4,640,
100000,4,638,
100000,4,636,
100000,3,634,
100000,4,632,
100000,3,630,
100000,4,628,
100000,3,626,
100000,4,624,
100000,3,622,
100000,4,620,
100000,3,618,
100000,4,616,
100000,3,614,
100000,4,612,
100000,4,610,
100000,4,608,
100000,3,606,
100000,3,604,
100000,4,602,
100000,4,600,
100000,4,598,
100000,4,596,
100000,3,594,
100000,3,592,
100000,4,590,
100000,4,588,
100000,3,586,
100000,4,584,
100000,3,582,
100000,3,580,
100000,3,578,
100000,4,576,
100000,3,574,
100000,4,572,
100000,4,570,
100000,4,568,
100000,4,566,
100000,4,564,
100000,4,562,
100000,4,560,
100000,4,558,
100000,3,556,
100000,4,554,
100000,3,552,
100000,3,550,
100000,3,548,
100000,3,546,
100000,4,544,
100000,3,542,
100000,3,540,
100000,4,538,
100000,4,536,
100000,4,534,
100000,3,532,
100000,3,530,
100000,3,528,
100000,3,526,
100000,3,524,
100000,4,522,
100000,3,520,
100000,3,518,
100000,4,516,
100000,4,514,
100000,3,512,
100000,3,510,
100000,4,508,
100000,4,506,
100000,4,504,
100000,4,502,
100000,4,500,
100000,3,498,
100000,4,496,
100000,3,494,
100000,4,492,
100000,4,490,
100000,3,488,
100000,4,486,
100000,3,484,
100000,3,482,
100000,3,480,
100000,4,478,
100000,4,476,
100000,4,474,
100000,3,472,
100000,4,470,
100000,3,468,
100000,3,466,
100000,3,464,
100000,3,462,
100000,3,460,
100000,4,458,
100000,4,456,
100000,3,454,
100000,4,452,
100000,3,450,
100000,3,448,
100000,4,446,
100000,3,444,
100000,3,442,
100000,4,440,
100000,3,438,
100000,3,436,
100000,4,434,
100000,4,432,
100000,3,430,
100000,3,428,
100000,4,426,
100000,3,424,
100000,3,422,
100000,4,420,
100000,3,418,
100000,3,416,
100000,3,414,
100000,3,412,
100000,4,410,
100000,3,408,
100000,3,406,
100000,4,404,
100000,4,402,
100000,3,400,
100000,4,398,
100000,3,396,
100000,4,394,
100000,4,392,
100000,4,390,
100000,3,388,
100000,4,386,
100000,3,384,
100000,3,382,
100000,3,380,
100000,4,378,
100000,4,376,
100000,3,374,
100000,4,372,
100000,4,370,
100000,3,368,
100000,3,366,
100000,4,364,
100000,3,362,
100000,3,360,
100000,4,358,
100000,3,356,
100000,4,354,
100000,3,352,
100000,4,350,
100000,3,348,
100000,3,346,
100000,3,344,
100000,4,342,
100000,3,340,
100000,3,338,
100000,4,336,
100000,4,334,
100000,3,332,
100000,3,330,
100000,3,328,
100000,4,326,
100000,3,324,
100000,3,322,
100000,4,320,
100000,3,318,
100000,3,316,
100000,3,314,
100000,3,312,
100000,3,310,
100000,3,308,
100000,4,306,
100000,4,304,
100000,4,302,
100000,4,300,
100000,3,298,
100000,3,296,
100000,4,294,
100000,4,292,
100000,4,290,
100000,4,288,
100000,3,286,
100000,3,284,
100000,4,282,
100000,4,280,
100000,4,278,
100000,4,276,
100000,3,274,
100000,3,272,
100000,3,270,
100000,3,268,
100000,3,266,
100000,4,264,
100000,4,262,
100000,4,260,
100000,4,258,
100000,4,256,
100000,4,254,
100000,3,252,
100000,4,250,
100000,4,248,
100000,3,246,
100000,4,244,
100000,4,242,
100000,3,240,
100000,4,238,
100000,4,236,
100000,4,234,
100000,3,232,
100000,4,230,
100000,3,228,
100000,3,226,
100000,4,224,
100000,3,222,
100000,3,220,
100000,4,218,
100000,4,216,
100000,3,214,
100000,4,212,
100000,3,210,
100000,3,208,
100000,4,206,
100000,4,204,
100000,3,202,
100000,3,200,
100000,4,198,
100000,3,196,
100000,3,194,
100000,3,192,
100000,3,190,
100000,4,188,
100000,4,186,
100000,3,184,
100000,4,182,
100000,3,180,
100000,3,178,
100000,3,176,
100000,4,174,
100000,3,172,
100000,4,170,
100000,4,168,
100000,4,166,
100000,3,164,
100000,3,162,
100000,4,160,
100000,4,158,
100000,3,156,
100000,3,154,
100000,4,152,
100000,4,150,
100000,4,148,
100000,4,146,
100000,3,144,
100000,4,142,
100000,4,140,
100000,4,138,
100000,4,136,
100000,3,134,
100000,3,132,
100000,3,130,
100000,3,128,
100000,3,126,
100000,4,124,
100000,4,122,
100000,3,120,
100000,3,118,
100000,3,116,
100000,4,114,
100000,3,112,
100000,4,110,
100000,4,108,
100000,4,106,
100000,3,104,
100000,3,102,
100000,3,100,
100000,4,98,
100000,3,96,
100000,4,94,
100000,4,92,
100000,4,90,
100000,4,88,
100000,3,86,
100000,3,84,
100000,4,82,
100000,3,80,
100000,4,78,
100000,3,76,
100000,4,74,
100000,3,72,
100000,3,70,
100000,4,68,
100000,3,66,
100000,4,64,
100000,3,62,
100000,3,60,
100000,3,58,
100000,4,56,
100000,4,54,
100000,4,52,
100000,3,50,
100000,3,48,
100000,4,46,
100000,3,44,
100000,3,42,
100000,3,40,
100000,4,38,
100000,4,36,
100000,4,34,
100000,3,32,
100000,4,30,
100000,4,28,
100000,3,26,
100000,3,24,
100000,4,22,
100000,4,20,
100000,3,18,
100000,3,16,
100000,4,14,
100000,3,12,
100000,4,10,
100000,3,8,
100000,4,6,
100000,4,4,
100000,3,2,
